0.15218,-0.73718,-9.272
0.52822,-0.44719,-9.4457
0.36075,-0.52786,-9.0484
0.45445,-0.58797,-9.5872
0.050531,-0.88019,-9.0064
0.24462,-0.68684,-9.7115
0.52132,-0.7511,-9.3772
0.73688,-0.62928,-9.2692
0.34429,-0.67647,-9.4569
0.33846,-0.8794,-9.7609
0.27333,-0.57946,-9.054
0.37957,-0.58848,-9.41
0.41366,-0.79734,-10.039
0.50355,-0.57915,-9.2436
0.43526,-0.40367,-9.7802
0.16391,-0.7402,-9.1192
0.23041,-0.61124,-9.0098
0.36873,-0.68162,-9.6766
0.43459,-0.35427,-9.3484
0.24203,-0.29281,-9.7882
0.24517,-0.55456,-9.5705
0.14933,-0.60388,-9.392
0.075812,-0.35213,-9.7069
0.0234,-0.44036,-10.35
0.45381,-0.52629,-9.7006
0.058098,-0.82734,-8.2347
-0.066735,-0.61395,-9.6687
-0.10173,-0.30019,-10.108
-0.063984,-0.47735,-9.5249
-0.42178,-0.95795,-8.2885
0.024565,-0.85408,-8.034
0.20328,-0.77431,-9.1739
-0.48105,-0.7114,-9.1413
-0.00096052,-0.73976,-9.0058
-0.44472,-0.46512,-9.3918
0.13395,-0.36493,-9.9119
0.13693,-0.53075,-9.4146
-0.10278,-0.30275,-9.5267
0.047494,-0.49618,-9.6323
0.023553,-0.64173,-9.2207
-0.11031,-0.45335,-8.7569
-0.03381,-0.59514,-10.149
-0.082827,-0.80194,-8.5494
0.050246,-0.71353,-8.8778
0.20076,-0.95854,-8.9789
-0.055469,-0.85483,-9.2065
-0.019677,-0.87751,-8.8273
0.35451,-0.45157,-9.4816
0.05743,-0.73737,-9.5034
-0.20902,-0.88305,-9.5767
-0.025303,-1.0018,-9.2155
0.20576,-0.84155,-9.264
0.14473,-0.81299,-9.3221
0.00032167,-0.75247,-9.1017
0.106,-0.81959,-9.0561
0.18678,-0.98491,-9.375
-0.0011879,-0.65883,-9.289
0.16331,-0.80291,-8.8351
0.29836,-0.72913,-9.0186
0.031507,-0.61629,-9.8575
0.12227,-0.61062,-9.4567
-0.092328,-0.62873,-9.6991
0.33622,-0.76195,-8.3246
0.24657,-0.70199,-9.6367
0.031539,-0.49698,-9.9581
-0.10383,-0.69481,-9.2361
0.19751,-0.8126,-8.3517
0.22787,-0.68727,-9.229
-0.16569,-0.53041,-9.5962
0.182,-0.65337,-8.9166
0.2363,-0.68246,-9.4241
-0.093204,-0.50446,-10.3
-0.14405,-0.71731,-9.1901
-0.059396,-0.92132,-9.3585
0.25447,-0.75176,-10.224
0.17477,-0.32702,-11.189
0.29636,-0.4085,-10.38
0.26597,-0.75696,-8.3857
-0.1744,-0.90353,-9.0337
0.14532,-0.69512,-10.554
0.13772,-0.71298,-9.8616
0.17196,-0.62187,-9.4814
0.25251,-0.40298,-9.8065
-0.29501,-0.86473,-8.0485
0.16603,-0.38676,-9.7913
-0.65445,-1.5605,-6.7736
-0.4143,-1.6868,-6.5433
-0.30529,-0.975,-9.4408
-0.12394,-0.38277,-9.7287
-0.24461,-0.3853,-9.1826
0.33895,-0.22647,-10.898
0.30898,-0.18577,-10.999
0.37897,-0.58685,-10.381
0.11786,-0.4892,-10.611
-0.0081706,-0.55416,-9.7197
-0.29304,-1.0316,-7.5568
-0.83837,-1.9188,-6.1371
-0.32453,-1.6254,-7.9679
0.070807,-0.69316,-10.805
-0.37492,-0.91232,-8.3032
-0.31132,-0.92739,-8.6763
0.39903,-0.022652,-10.778
0.18385,-0.12013,-10.368
0.42688,-0.055886,-10.822
0.1506,-0.34795,-9.7153
-0.71276,-1.2117,-6.0758
0.17566,-0.54969,-10.18
-0.4811,-0.40519,-9.9798
-0.70543,-1.048,-7.3714
-0.42023,-0.74252,-7.4399
0.15582,-0.96769,-8.928
0.4134,-0.52107,-10.015
0.12185,-0.92708,-8.6421
-0.60896,-0.8602,-8.3357
-0.17107,-0.46614,-9.3096
-0.084337,-0.53178,-9.1782
-0.16912,-0.57414,-8.7818
0.054218,-0.76777,-9.197
-0.26657,-0.69451,-8.9131
-0.1735,-0.80083,-8.7687
-0.22019,-0.76593,-8.9519
-0.18226,-0.91996,-8.9174
-0.45457,-0.78646,-8.9528
-0.49631,-1.0154,-8.9414
-0.28141,-0.76724,-9.2964
-0.29599,-0.62692,-9.5753
-0.45156,-0.78861,-9.5295
-0.32368,-0.80495,-9.0279
-0.28529,-0.78203,-8.8924
-0.31429,-0.901,-9.1111
-0.49234,-0.92016,-8.9721
-0.13026,-0.73895,-9.2679
0.036702,-0.64085,-9.3757
0.094516,-0.79554,-9.6238
-0.047367,-0.61341,-10.084
-0.43763,-0.77154,-9.1126
-0.25493,-1.1197,-9.2941
-0.15321,-1.0451,-9.406
-0.55909,-1.0853,-9.1502
-0.30283,-0.89789,-9.8617
-0.15833,-0.54797,-9.8678
-0.066398,-0.71884,-9.8187
-0.12081,-0.51322,-9.9986
-0.3765,-0.42767,-9.6806
-0.28244,-0.85593,-8.7312
-0.075405,-1.2267,-9.2229
-0.13782,-1.2046,-9.2422
-0.59753,-0.86852,-9.0768
-0.27387,-0.70459,-9.2042
-0.040771,-0.53537,-9.8229
0.16214,-0.56179,-9.4161
0.094623,-0.81773,-9.0564
-0.16722,-1.1588,-8.7411
0.030345,-0.94901,-9.1101
-0.20997,-0.80526,-9.549
-0.40306,-0.66985,-8.3904
-0.063924,-0.64409,-9.3816
0.06799,-0.58861,-9.7892
-0.17182,-0.72385,-9.5304
0.14599,-0.83081,-8.7942
0.063498,-1.1462,-8.6584
0.30792,-1.097,-9.1939
0.31792,-0.89353,-8.8498
0.28046,-0.74011,-8.6612
0.44297,-0.44498,-9.7253
0.23466,-0.51361,-9.4418
0.3327,-0.37499,-9.6522
0.4813,-0.48537,-8.883
0.081236,-0.62528,-9.6236
0.0095465,-0.69669,-8.9855
-0.031482,-0.77734,-8.6336
-0.27878,-0.78723,-8.9321
-0.063064,-0.73745,-8.7782
0.073503,-0.8035,-9.0065
0.45865,-0.3279,-9.6641
0.12208,-0.59044,-8.8328
0.26173,-0.48387,-9.613
0.32158,-0.47513,-9.6907
-0.13108,-0.43591,-8.9292
-0.26967,-0.52307,-9.8776
0.17127,-0.67206,-9.4909
0.13499,-0.68209,-8.6642
0.15077,-0.58807,-9.1457
0.37299,-0.42211,-9.8199
0.1637,-0.51782,-9.0484
0.28762,-0.73201,-8.455
0.38684,-0.34594,-9.3515
-0.19014,-0.59301,-9.6172
0.46805,-0.5464,-9.9012
0.10239,-0.53063,-9.0566
0.35481,-0.60446,-8.9681
0.42885,-0.4518,-9.1873
0.26779,-0.30523,-9.4272
-0.059849,-0.46236,-9.47
0.30557,-0.6995,-9.2306
0.20409,-0.41295,-8.971
0.067509,-0.66328,-8.8804
0.40978,-0.49331,-8.7451
0.44202,-0.60185,-8.9824
0.27511,-0.34689,-9.7222
0.14032,-0.75631,-8.9612
0.34988,-0.77292,-9.3428
0.43668,-0.77266,-9.2973
0.068994,-0.71277,-9.3844
-0.0060784,-0.82772,-9.2417
0.33295,-0.66503,-9.6605
0.62653,-0.61909,-9.5321
0.40182,-0.6439,-8.7954
-0.2842,-0.59473,-9.3267
0.19428,-0.49278,-8.8636
0.26703,-0.41583,-9.0146
0.16642,-0.33949,-9.5366
0.17359,-0.3226,-9.3262
0.53472,-0.45518,-9.1115
0.16038,-0.37991,-10.11
0.035183,-0.84355,-9.0168
0.023846,-1.0289,-8.1097
0.041858,-0.67039,-9.8382
0.22677,-0.57787,-9.3028
0.36642,-0.69627,-9.7416
-0.056919,-0.52186,-9.8111
-0.067395,-0.60669,-9.3589
0.01717,-0.90386,-8.868
0.10249,-0.79667,-8.7795
0.092664,-0.80875,-8.6934
0.24052,-0.60347,-9.555
0.21669,-0.80985,-9.0764
0.15249,-0.70342,-9.0868
0.28229,-0.56099,-9.3482
0.28672,-0.78888,-9.3553
-0.026017,-1.0109,-9.2242
0.47448,-0.66663,-9.1157
0.21168,-0.86545,-10.405
0.07573,-0.74958,-9.1278
0.39304,-0.74489,-9.3277
0.11239,-0.49724,-9.8697
0.27353,-1.2198,-8.6514
0.68485,-1.0919,-9.2455
0.18647,-0.97012,-9.4736
0.18775,-0.93702,-10.313
0.35601,-0.9223,-8.899
0.34995,-1.0726,-9.1393
0.34507,-1.0653,-8.7226
0.34355,-0.93325,-9.6134
0.31428,-0.94408,-9.2411
0.44337,-0.57149,-9.4899
0.28552,-1.2769,-9.2977
0.26605,-1.0528,-9.0307
0.41826,-0.90351,-9.8206
-0.055253,-1.0528,-9.359
0.28396,-1.0339,-9.2249
0.34521,-0.98088,-10.025
0.26682,-1.164,-9.0967
0.36465,-0.91497,-9.4581
0.16873,-1.0756,-9.771
0.79891,-0.64104,-9.6909
0.27236,-0.80502,-10.42
0.34019,-0.6535,-10.156
0.46035,-1.0962,-9.9839
0.48884,-1.2042,-8.992
0.69188,-1.1181,-9.2865
0.49612,-1.3649,-8.5327
0.37891,-1.0906,-9.9047
0.71553,-0.63615,-9.5576
0.50124,-0.63011,-9.5286
0.37983,-0.65904,-8.3801
0.53928,-0.25946,-10.015
0.38355,-0.564,-9.3312
0.51837,-0.82147,-7.9911
0.71459,-0.4938,-9.3817
0.41579,-0.35173,-9.8285
0.56752,-0.46997,-9.0666
0.68413,-0.46855,-8.7785
0.41581,-0.32848,-9.004
0.26858,-0.26551,-8.8054
0.48603,-0.12928,-9.3073
0.52588,-0.5726,-9.569
0.28586,-0.38166,-8.7155
0.12667,-0.12775,-9.1724
0.46006,-0.33226,-9.5921
0.26712,-0.45819,-9.1402
0.2407,-0.35834,-10.184
0.13591,-0.44911,-9.6184
0.15959,-0.29358,-9.1136
0.27902,-0.25375,-10.152
0.63961,-0.59074,-7.3863
0.45931,-0.26652,-9.4002
0.48018,-0.53131,-10.284
0.25282,-0.52815,-9.1016
0.082877,-0.66122,-9.0782
0.34412,-0.5205,-9.6082
0.76501,-0.45994,-8.5356
0.59083,-0.55904,-10.021
0.52141,-0.18562,-9.5559
0.27162,-0.54277,-8.9781
0.06753,-0.46741,-8.9504
0.026129,-0.47207,-9.26
-0.079923,-0.89853,-9.3251
0.25351,-0.63905,-8.4753
0.42776,-0.55775,-8.9944
0.1849,-0.22975,-9.0193
0.22512,-0.27235,-9.7587
-0.010449,-0.45604,-9.5484
-0.02196,-0.55366,-8.3683
-0.09818,-0.42785,-9.8986
0.55435,-0.74189,-9.333
0.70469,-0.37199,-9.7485
0.52154,-0.22221,-9.3408
0.47832,-0.68652,-9.5556
0.15992,-0.54309,-9.1342
0.13877,-0.41076,-8.4858
0.20189,-0.93557,-8.3883
0.41349,-0.85302,-8.6402
0.49317,-0.71013,-8.9345
0.61456,-0.74361,-8.3462
0.60675,-0.44534,-9.6202
0.18457,-0.50163,-9.9784
0.32228,-0.50158,-9.7547
0.48443,-0.84564,-9.4467
0.15083,-0.616,-10.25
0.39289,-0.73529,-9.2622
0.19849,-0.63814,-8.6998
0.58239,-0.63794,-8.9945
0.55341,-0.42489,-9.09
0.63315,-0.71409,-9.0272
0.38268,-0.88079,-9.2401
0.4755,-1.0958,-8.9006
0.29681,-0.75858,-9.0071
0.26028,-0.5456,-9.5737
0.36627,-0.61624,-9.2058
0.82239,-0.59082,-9.1124
0.60642,-0.6324,-9.2001
0.45087,-0.62986,-9.2396
0.50188,-0.86399,-9.4801
0.59389,-1.0015,-9.1277
0.47163,-0.59097,-9.4963
0.34524,-0.71588,-9.0067
0.74244,-0.70446,-8.7186
0.45228,-0.74906,-9.0008
0.67616,-0.36556,-9.3988
0.55529,-0.33586,-9.6087
0.35206,-0.70686,-9.3869
0.35846,-0.4853,-9.4579
0.30218,-0.53214,-8.6946
0.32626,-0.5936,-9.1754
0.29204,-0.7105,-9.4194
0.29613,-0.23097,-9.9539
0.16619,-0.58042,-9.6378
0.25088,-0.81306,-9.2424
0.26436,-0.33246,-9.2727
0.35697,-0.63462,-8.955
0.56152,-0.95793,-9.0233
0.54279,-0.56868,-9.4737
0.4371,-0.81719,-9.4576
0.12888,-0.58644,-9.2248
0.44581,-0.83162,-8.6342
0.44702,-0.82204,-9.2779
0.71538,-0.71652,-9.0638
0.3376,-0.524,-10.051
0.15965,-0.55998,-9.1202
0.31956,-0.65881,-9.5986
0.71533,-0.9393,-9.0576
0.3694,-0.93422,-9.483
0.33856,-0.65559,-9.3325
0.32255,-0.73405,-9.7723
0.86799,-1.0312,-8.964
0.58866,-1.0821,-9.3977
0.27385,-0.65326,-8.9969
0.26739,-0.72159,-9.2893
0.23061,-0.90597,-9.4235
0.44692,-1.1828,-9.1412
0.31154,-0.79891,-9.6263
0.37402,-0.42863,-9.256
0.74309,-1.0641,-8.6599
0.74846,-0.67251,-9.2953
0.72208,-0.70658,-9.2141
0.24687,-1.0353,-9.4244
0.37725,-0.91889,-8.8872
0.69239,-1.1262,-9.1725
0.55297,-0.63234,-9.6857
0.43557,-0.62265,-9.2294
0.39857,-0.35905,-9.1559
0.7736,-0.6772,-9.0911
0.45564,-0.772,-8.801
0.051345,-0.62148,-9.8052
0.5903,-0.66849,-9.942
0.32417,-0.61394,-9.214
0.4983,-0.64937,-9.1226
0.24825,-0.91247,-9.2369
0.18208,-0.64353,-9.268
0.55015,-0.87224,-9.2429
0.42838,-0.78641,-9.5288
0.25496,-1.1007,-9.4266
0.2665,-0.78366,-9.0198
0.72311,-0.94696,-9.6026
0.98555,-1.0905,-8.4971
0.266,-0.83749,-9.4129
0.31499,-0.54828,-9.8528
0.33341,-0.49746,-10.11
0.6156,-0.9066,-9.1599
0.15957,-0.70766,-9.6363
0.38523,-0.49267,-9.055
0.51569,-0.55476,-8.5965
0.59985,-0.90676,-8.9858
0.49872,-0.80659,-9.426
0.56429,-0.84202,-9.168
0.19828,-0.60165,-9.7438
0.19412,-0.70828,-8.855
0.78818,-0.59372,-9.145
0.76196,-0.73976,-9.3422
0.52602,-0.61679,-9.3885
0.34021,-0.7517,-9.5145
0.23729,-0.7781,-9.193
0.65354,-0.948,-8.7336
0.57309,-0.81025,-9.2792
0.40149,-0.35565,-8.5052
0.35554,-0.56515,-9.4881
0.34019,-0.54761,-8.8983
0.73133,-0.73404,-8.6323
0.1915,-0.58591,-10.014
0.37987,-0.67879,-9.0953
0.30286,-0.60513,-9.2909
0.89073,-0.48595,-9.3218
0.39183,-0.25036,-10.002
0.60462,-0.5556,-9.401
0.48892,-0.31091,-8.6348
0.51915,-0.48845,-9.287
0.44595,-0.51531,-9.3419
0.39114,-0.51808,-9.3609
0.50269,-0.41472,-8.8378
0.48149,-0.38039,-10.263
0.43561,-0.48042,-9.9002
0.38343,-0.64904,-9.2354
0.73475,-0.79095,-8.2851
0.55186,-0.60714,-9.187
0.60921,-0.86259,-8.7841
0.50644,-0.43965,-9.3435
0.44577,-0.22852,-10.383
0.56025,-0.28289,-9.8427
0.42797,-0.5716,-9.8141
0.66122,-0.54802,-8.6564
0.54943,-0.79103,-8.5816
0.64643,-0.73232,-9.1379
0.41691,-0.26638,-9.6026
0.53745,-0.51133,-9.8521
0.80075,-0.87207,-8.343
0.82015,-0.68176,-9.1577
0.82975,-0.44836,-9.0151
0.67703,-0.98724,-8.4696
0.11155,-1.0524,-9.9137
0.41207,-1.0203,-8.9663
0.40425,-0.47245,-9.8352
0.61435,-0.72192,-8.2116
0.57124,-0.66804,-9.2023
0.59177,-1.0303,-9.7136
0.7027,-0.68534,-8.7425
0.57443,-0.65488,-8.4142
0.40718,-0.32843,-10.224
0.38746,-1.023,-8.9816
0.17682,-0.69282,-9.1257
0.3605,-0.63336,-9.0455
0.57889,-0.98802,-9.6987
0.49415,-0.90221,-9.1875
0.47524,-0.65587,-9.5769
0.75156,-0.73319,-8.7273
0.58587,-1.2027,-8.9109
0.51249,-0.75156,-9.0858
0.27051,-0.88095,-8.8241
0.31685,-0.69678,-9.8397
0.10186,-0.93509,-9.1783
0.28837,-0.75297,-8.9482
0.36145,-0.58814,-9.0442
0.39381,-0.65056,-9.0572
0.11877,-0.58248,-9.5555
0.43125,-0.83906,-9.1225
0.24651,-0.97223,-9.5404
0.37276,-0.78333,-9.3315
0.46933,-1.0993,-8.8986
0.31868,-1.1125,-9.1191
0.12413,-0.80206,-8.9896
0.29862,-1.0988,-8.8775
0.36343,-0.88941,-9.9845
0.39644,-1.0582,-9.3465
0.33946,-0.96182,-9.5311
0.55022,-1.0455,-9.0324
0.39253,-1.0309,-9.0551
0.12106,-1.1815,-9.1425
0.49125,-1.0187,-9.0684
-0.096429,-1.1719,-9.4184
0.20748,-0.74676,-9.5252
0.34417,-0.95386,-9.2511
0.50464,-0.69272,-9.446
0.56575,-1.0685,-8.9384
0.25403,-1.0629,-8.4822
0.22956,-0.72995,-9.6717
0.61933,-0.89443,-9.1269
0.26822,-0.77241,-9.0885
0.9024,-0.88324,-9.08
0.26225,-0.66862,-9.0417
0.62461,-0.83774,-9.522
0.45203,-0.748,-8.5958
0.73181,-0.91745,-9.7448
0.38109,-0.56181,-9.9124
0.75833,-0.67253,-9.1623
0.55477,-0.90967,-9.2275
0.1083,-0.79823,-9.0708
0.39598,-0.8897,-8.9322
0.17094,-0.95335,-9.7687
-0.078342,-1.0334,-9.1268
0.44308,-0.54481,-9.1937
0.28341,-0.73322,-9.6718
0.33143,-0.78894,-9.462
0.39631,-0.81212,-9.1104
0.17274,-0.55959,-9.5773
0.60802,-0.83977,-9.5667
0.29786,-0.9068,-9.156
0.42906,-0.82699,-8.747
0.4413,-0.69697,-9.1723
0.031319,-0.72254,-9.6909
0.61832,-0.61425,-9.1753
0.30328,-0.73148,-8.6611
0.54568,-0.6849,-9.3105
0.27154,-0.91695,-9.3694
0.36029,-0.85304,-8.999
0.54138,-0.28661,-9.0481
0.16361,-0.64226,-9.6456
0.6485,-0.78658,-9.3073
0.36192,-0.50896,-9.4105
0.54422,-0.48953,-9.3428
0.19861,-0.81232,-8.5074
0.22045,-0.75201,-9.2572
0.72894,-0.89434,-8.8925
0.15122,-0.64393,-8.7455
0.61587,-0.39167,-9.4861
0.21193,-0.64028,-9.9209
0.3552,-0.78359,-9.1697
0.22148,-0.57505,-9.0945
0.59697,-0.59009,-9.9112
0.3805,-0.65669,-9.0393
0.55937,-0.53948,-9.5297
0.40963,-0.77713,-8.9559
0.61759,-0.56308,-9.3522
0.38181,-0.53207,-9.7887
0.7208,-0.78662,-8.915
0.36482,-0.86795,-9.1262
0.8623,-0.95263,-8.8734
0.43229,-0.66567,-9.7011
0.64149,-0.79091,-8.8547
0.5542,-0.79752,-9.6093
0.33883,-0.5484,-9.6463
0.58249,-0.67989,-9.3367
